-0.550000 	 -2.811375
-0.540000 	 -2.874264
-0.530000 	 -2.937077
-0.520000 	 -2.999808
-0.510000 	 -3.062451
-0.500000 	 -3.125000
-0.490000 	 -3.187449
-0.480000 	 -3.249792
-0.470000 	 -3.312023
-0.460000 	 -3.374136
-0.450000 	 -3.436125
-0.440000 	 -3.497984
-0.430000 	 -3.559707
-0.420000 	 -3.621288
-0.410000 	 -3.682721
-0.400000 	 -3.744000
-0.390000 	 -3.805119
-0.380000 	 -3.866072
-0.370000 	 -3.926853
-0.360000 	 -3.987456
-0.350000 	 -4.047875
-0.340000 	 -4.108104
-0.330000 	 -4.168137
-0.320000 	 -4.227968
-0.310000 	 -4.287591
-0.300000 	 -4.347000
-0.290000 	 -4.406189
-0.280000 	 -4.465152
-0.270000 	 -4.523883
-0.260000 	 -4.582376
-0.250000 	 -4.640625
-0.240000 	 -4.698624
-0.230000 	 -4.756367
-0.220000 	 -4.813848
-0.210000 	 -4.871061
-0.200000 	 -4.928000
-0.190000 	 -4.984659
-0.180000 	 -5.041032
-0.170000 	 -5.097113
-0.160000 	 -5.152896
-0.150000 	 -5.208375
-0.140000 	 -5.263544
-0.130000 	 -5.318397
-0.120000 	 -5.372928
-0.110000 	 -5.427131
-0.100000 	 -5.481000
-0.090000 	 -5.534529
-0.080000 	 -5.587712
-0.070000 	 -5.640543
-0.060000 	 -5.693016
-0.050000 	 -5.745125
-0.040000 	 -5.796864
-0.030000 	 -5.848227
-0.020000 	 -5.899208
-0.010000 	 -5.949801
0.000000 	 -6.000000
0.010000 	 -6.049799
0.020000 	 -6.099192
0.030000 	 -6.148173
0.040000 	 -6.196736
0.050000 	 -6.244875
0.060000 	 -6.292584
0.070000 	 -6.339857
0.080000 	 -6.386688
0.090000 	 -6.433071
0.100000 	 -6.479000
0.110000 	 -6.524469
0.120000 	 -6.569472
0.130000 	 -6.614003
0.140000 	 -6.658056
0.150000 	 -6.701625
0.160000 	 -6.744704
0.170000 	 -6.787287
0.180000 	 -6.829368
0.190000 	 -6.870941
0.200000 	 -6.912000
0.210000 	 -6.952539
0.220000 	 -6.992552
0.230000 	 -7.032033
0.240000 	 -7.070976
0.250000 	 -7.109375
0.260000 	 -7.147224
0.270000 	 -7.184517
0.280000 	 -7.221248
0.290000 	 -7.257411
0.300000 	 -7.293000
0.310000 	 -7.328009
0.320000 	 -7.362432
0.330000 	 -7.396263
0.340000 	 -7.429496
0.350000 	 -7.462125
0.360000 	 -7.494144
0.370000 	 -7.525547
0.380000 	 -7.556328
0.390000 	 -7.586481
0.400000 	 -7.616000
0.410000 	 -7.644879
0.420000 	 -7.673112
0.430000 	 -7.700693
0.440000 	 -7.727616
0.450000 	 -7.753875
